,images,labels
19533,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4087.png,3
19013,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-535.png,3
780,COVID-19_Radiography_Dataset/normal/Normal-988.png,0
17581,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3985.png,3
16182,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1982.png,3
4760,COVID-19_Radiography_Dataset/normal/Normal-8967.png,0
16336,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2682.png,3
19493,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2372.png,3
20875,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3734.png,3
5745,COVID-19_Radiography_Dataset/normal/Normal-9781.png,0
4911,COVID-19_Radiography_Dataset/normal/Normal-7839.png,0
20906,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4671.png,3
12028,COVID-19_Radiography_Dataset/covid/COVID-2983.png,2
8468,COVID-19_Radiography_Dataset/normal/Normal-706.png,0
12637,COVID-19_Radiography_Dataset/covid/COVID-3256.png,2
19565,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1388.png,3
17707,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4056.png,3
16991,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-945.png,3
9007,COVID-19_Radiography_Dataset/normal/Normal-741.png,0
15540,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5890.png,3
199,COVID-19_Radiography_Dataset/normal/Normal-9364.png,0
5216,COVID-19_Radiography_Dataset/normal/Normal-495.png,0
20586,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2308.png,3
18154,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1528.png,3
9566,COVID-19_Radiography_Dataset/normal/Normal-6623.png,0
10400,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-43.png,1
3169,COVID-19_Radiography_Dataset/normal/Normal-3653.png,0
4937,COVID-19_Radiography_Dataset/normal/Normal-6345.png,0
20025,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1924.png,3
15720,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3928.png,3
3380,COVID-19_Radiography_Dataset/normal/Normal-9044.png,0
12984,COVID-19_Radiography_Dataset/covid/COVID-1575.png,2
20650,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-467.png,3
18897,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2400.png,3
20001,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1202.png,3
20166,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-519.png,3
482,COVID-19_Radiography_Dataset/normal/Normal-3563.png,0
19351,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3720.png,3
12280,COVID-19_Radiography_Dataset/covid/COVID-376.png,2
7113,COVID-19_Radiography_Dataset/normal/Normal-3411.png,0
11749,COVID-19_Radiography_Dataset/covid/COVID-1347.png,2
17634,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2649.png,3
6640,COVID-19_Radiography_Dataset/normal/Normal-2125.png,0
12720,COVID-19_Radiography_Dataset/covid/COVID-1643.png,2
19293,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4560.png,3
20285,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4745.png,3
15946,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3784.png,3
2399,COVID-19_Radiography_Dataset/normal/Normal-4307.png,0
4119,COVID-19_Radiography_Dataset/normal/Normal-4284.png,0
12493,COVID-19_Radiography_Dataset/covid/COVID-2413.png,2
18363,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3689.png,3
10666,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-917.png,1
7320,COVID-19_Radiography_Dataset/normal/Normal-10147.png,0
19752,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1979.png,3
2278,COVID-19_Radiography_Dataset/normal/Normal-5221.png,0
9828,COVID-19_Radiography_Dataset/normal/Normal-6618.png,0
8732,COVID-19_Radiography_Dataset/normal/Normal-7327.png,0
2543,COVID-19_Radiography_Dataset/normal/Normal-2433.png,0
9428,COVID-19_Radiography_Dataset/normal/Normal-10065.png,0
10580,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1276.png,1
6711,COVID-19_Radiography_Dataset/normal/Normal-7049.png,0
527,COVID-19_Radiography_Dataset/normal/Normal-9462.png,0
8499,COVID-19_Radiography_Dataset/normal/Normal-2423.png,0
15323,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3931.png,3
13591,COVID-19_Radiography_Dataset/covid/COVID-3146.png,2
5025,COVID-19_Radiography_Dataset/normal/Normal-8794.png,0
14620,COVID-19_Radiography_Dataset/covid/COVID-186.png,2
8203,COVID-19_Radiography_Dataset/normal/Normal-8007.png,0
12626,COVID-19_Radiography_Dataset/covid/COVID-2278.png,2
9794,COVID-19_Radiography_Dataset/normal/Normal-3051.png,0
6995,COVID-19_Radiography_Dataset/normal/Normal-1094.png,0
6344,COVID-19_Radiography_Dataset/normal/Normal-3673.png,0
14729,COVID-19_Radiography_Dataset/covid/COVID-1738.png,2
6398,COVID-19_Radiography_Dataset/normal/Normal-8000.png,0
14605,COVID-19_Radiography_Dataset/covid/COVID-56.png,2
12558,COVID-19_Radiography_Dataset/covid/COVID-806.png,2
9115,COVID-19_Radiography_Dataset/normal/Normal-6413.png,0
39,COVID-19_Radiography_Dataset/normal/Normal-9501.png,0
8240,COVID-19_Radiography_Dataset/normal/Normal-5726.png,0
12813,COVID-19_Radiography_Dataset/covid/COVID-3357.png,2
7257,COVID-19_Radiography_Dataset/normal/Normal-8254.png,0
18583,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4359.png,3
14372,COVID-19_Radiography_Dataset/covid/COVID-2079.png,2
8567,COVID-19_Radiography_Dataset/normal/Normal-3990.png,0
1991,COVID-19_Radiography_Dataset/normal/Normal-902.png,0
3758,COVID-19_Radiography_Dataset/normal/Normal-887.png,0
7487,COVID-19_Radiography_Dataset/normal/Normal-2371.png,0
4285,COVID-19_Radiography_Dataset/normal/Normal-7841.png,0
20549,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3595.png,3
8079,COVID-19_Radiography_Dataset/normal/Normal-2584.png,0
10282,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1226.png,1
135,COVID-19_Radiography_Dataset/normal/Normal-9576.png,0
3175,COVID-19_Radiography_Dataset/normal/Normal-1286.png,0
5911,COVID-19_Radiography_Dataset/normal/Normal-9453.png,0
1681,COVID-19_Radiography_Dataset/normal/Normal-4907.png,0
2741,COVID-19_Radiography_Dataset/normal/Normal-6380.png,0
11264,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-106.png,1
21146,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-516.png,3
3246,COVID-19_Radiography_Dataset/normal/Normal-2613.png,0
16937,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3398.png,3
5912,COVID-19_Radiography_Dataset/normal/Normal-678.png,0
16697,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4396.png,3
4832,COVID-19_Radiography_Dataset/normal/Normal-6521.png,0
7000,COVID-19_Radiography_Dataset/normal/Normal-5584.png,0
958,COVID-19_Radiography_Dataset/normal/Normal-2166.png,0
8376,COVID-19_Radiography_Dataset/normal/Normal-6624.png,0
8086,COVID-19_Radiography_Dataset/normal/Normal-3885.png,0
2960,COVID-19_Radiography_Dataset/normal/Normal-7299.png,0
4462,COVID-19_Radiography_Dataset/normal/Normal-3466.png,0
3767,COVID-19_Radiography_Dataset/normal/Normal-6173.png,0
11219,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1245.png,1
19168,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5291.png,3
8325,COVID-19_Radiography_Dataset/normal/Normal-9995.png,0
520,COVID-19_Radiography_Dataset/normal/Normal-9431.png,0
15591,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5017.png,3
5390,COVID-19_Radiography_Dataset/normal/Normal-7516.png,0
10298,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1244.png,1
11899,COVID-19_Radiography_Dataset/covid/COVID-2497.png,2
13398,COVID-19_Radiography_Dataset/covid/COVID-3504.png,2
8046,COVID-19_Radiography_Dataset/normal/Normal-10191.png,0
15201,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-809.png,3
9545,COVID-19_Radiography_Dataset/normal/Normal-4156.png,0
8893,COVID-19_Radiography_Dataset/normal/Normal-3347.png,0
5688,COVID-19_Radiography_Dataset/normal/Normal-7262.png,0
19503,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-518.png,3
10892,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-885.png,1
9812,COVID-19_Radiography_Dataset/normal/Normal-5927.png,0
16704,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4025.png,3
15026,COVID-19_Radiography_Dataset/covid/COVID-1209.png,2
1126,COVID-19_Radiography_Dataset/normal/Normal-4822.png,0
10511,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-635.png,1
20866,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3053.png,3
16313,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-546.png,3
14781,COVID-19_Radiography_Dataset/covid/COVID-811.png,2
9111,COVID-19_Radiography_Dataset/normal/Normal-4645.png,0
9939,COVID-19_Radiography_Dataset/normal/Normal-828.png,0
15756,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1360.png,3
12992,COVID-19_Radiography_Dataset/covid/COVID-1183.png,2
19719,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5465.png,3
14473,COVID-19_Radiography_Dataset/covid/COVID-1957.png,2
15680,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3357.png,3
19096,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2859.png,3
2738,COVID-19_Radiography_Dataset/normal/Normal-8621.png,0
8846,COVID-19_Radiography_Dataset/normal/Normal-237.png,0
19280,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-54.png,3
11310,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1148.png,1
19014,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4446.png,3
12189,COVID-19_Radiography_Dataset/covid/COVID-2835.png,2
12321,COVID-19_Radiography_Dataset/covid/COVID-2515.png,2
11865,COVID-19_Radiography_Dataset/covid/COVID-3084.png,2
9550,COVID-19_Radiography_Dataset/normal/Normal-505.png,0
14739,COVID-19_Radiography_Dataset/covid/COVID-3560.png,2
11020,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-18.png,1
9879,COVID-19_Radiography_Dataset/normal/Normal-9894.png,0
12206,COVID-19_Radiography_Dataset/covid/COVID-1340.png,2
12463,COVID-19_Radiography_Dataset/covid/COVID-659.png,2
4388,COVID-19_Radiography_Dataset/normal/Normal-2566.png,0
16526,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1284.png,3
2528,COVID-19_Radiography_Dataset/normal/Normal-8610.png,0
18836,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-169.png,3
15281,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-781.png,3
11587,COVID-19_Radiography_Dataset/covid/COVID-683.png,2
4561,COVID-19_Radiography_Dataset/normal/Normal-6186.png,0
11635,COVID-19_Radiography_Dataset/covid/COVID-1104.png,2
19953,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4815.png,3
11696,COVID-19_Radiography_Dataset/covid/COVID-2328.png,2
10315,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-445.png,1
5124,COVID-19_Radiography_Dataset/normal/Normal-3256.png,0
11510,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-649.png,1
21071,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5221.png,3
17186,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5722.png,3
6126,COVID-19_Radiography_Dataset/normal/Normal-2176.png,0
11601,COVID-19_Radiography_Dataset/covid/COVID-3576.png,2
8420,COVID-19_Radiography_Dataset/normal/Normal-9098.png,0
11470,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-875.png,1
204,COVID-19_Radiography_Dataset/normal/Normal-2978.png,0
11547,COVID-19_Radiography_Dataset/covid/COVID-2683.png,2
12367,COVID-19_Radiography_Dataset/covid/COVID-2343.png,2
3321,COVID-19_Radiography_Dataset/normal/Normal-8304.png,0
13283,COVID-19_Radiography_Dataset/covid/COVID-2689.png,2
15023,COVID-19_Radiography_Dataset/covid/COVID-2023.png,2
13664,COVID-19_Radiography_Dataset/covid/COVID-2810.png,2
3181,COVID-19_Radiography_Dataset/normal/Normal-5152.png,0
12634,COVID-19_Radiography_Dataset/covid/COVID-2602.png,2
4838,COVID-19_Radiography_Dataset/normal/Normal-2594.png,0
4207,COVID-19_Radiography_Dataset/normal/Normal-3764.png,0
11650,COVID-19_Radiography_Dataset/covid/COVID-91.png,2
12592,COVID-19_Radiography_Dataset/covid/COVID-869.png,2
15803,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1362.png,3
19183,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3165.png,3
3808,COVID-19_Radiography_Dataset/normal/Normal-619.png,0
7815,COVID-19_Radiography_Dataset/normal/Normal-3692.png,0
8875,COVID-19_Radiography_Dataset/normal/Normal-3476.png,0
7550,COVID-19_Radiography_Dataset/normal/Normal-8751.png,0
14453,COVID-19_Radiography_Dataset/covid/COVID-2564.png,2
889,COVID-19_Radiography_Dataset/normal/Normal-736.png,0
9689,COVID-19_Radiography_Dataset/normal/Normal-9996.png,0
3855,COVID-19_Radiography_Dataset/normal/Normal-9628.png,0
13354,COVID-19_Radiography_Dataset/covid/COVID-2470.png,2
17750,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2696.png,3
12792,COVID-19_Radiography_Dataset/covid/COVID-3242.png,2
14758,COVID-19_Radiography_Dataset/covid/COVID-2490.png,2
999,COVID-19_Radiography_Dataset/normal/Normal-3209.png,0
3633,COVID-19_Radiography_Dataset/normal/Normal-2724.png,0
7385,COVID-19_Radiography_Dataset/normal/Normal-2812.png,0
3209,COVID-19_Radiography_Dataset/normal/Normal-25.png,0
4581,COVID-19_Radiography_Dataset/normal/Normal-3240.png,0
13490,COVID-19_Radiography_Dataset/covid/COVID-3394.png,2
21039,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4879.png,3
3420,COVID-19_Radiography_Dataset/normal/Normal-6546.png,0
3759,COVID-19_Radiography_Dataset/normal/Normal-3631.png,0
5996,COVID-19_Radiography_Dataset/normal/Normal-4014.png,0
19914,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1027.png,3
2183,COVID-19_Radiography_Dataset/normal/Normal-4648.png,0
3340,COVID-19_Radiography_Dataset/normal/Normal-1685.png,0
13055,COVID-19_Radiography_Dataset/covid/COVID-559.png,2
8391,COVID-19_Radiography_Dataset/normal/Normal-5295.png,0
5090,COVID-19_Radiography_Dataset/normal/Normal-5485.png,0
17855,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4222.png,3
6662,COVID-19_Radiography_Dataset/normal/Normal-3082.png,0
7449,COVID-19_Radiography_Dataset/normal/Normal-7850.png,0
4114,COVID-19_Radiography_Dataset/normal/Normal-8650.png,0
19464,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5189.png,3
4486,COVID-19_Radiography_Dataset/normal/Normal-1018.png,0
20654,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1588.png,3
19810,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4147.png,3
12226,COVID-19_Radiography_Dataset/covid/COVID-3288.png,2
8879,COVID-19_Radiography_Dataset/normal/Normal-9258.png,0
12167,COVID-19_Radiography_Dataset/covid/COVID-3320.png,2
2372,COVID-19_Radiography_Dataset/normal/Normal-7071.png,0
9913,COVID-19_Radiography_Dataset/normal/Normal-5093.png,0
7798,COVID-19_Radiography_Dataset/normal/Normal-5258.png,0
15177,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2076.png,3
1403,COVID-19_Radiography_Dataset/normal/Normal-117.png,0
15399,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-833.png,3
17964,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5553.png,3
4308,COVID-19_Radiography_Dataset/normal/Normal-2536.png,0
16860,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3293.png,3
16865,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2613.png,3
20421,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1958.png,3
20020,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5803.png,3
7709,COVID-19_Radiography_Dataset/normal/Normal-9889.png,0
1066,COVID-19_Radiography_Dataset/normal/Normal-1323.png,0
5519,COVID-19_Radiography_Dataset/normal/Normal-1744.png,0
19550,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1928.png,3
7005,COVID-19_Radiography_Dataset/normal/Normal-7033.png,0
10682,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1225.png,1
13448,COVID-19_Radiography_Dataset/covid/COVID-910.png,2
17158,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2487.png,3
21070,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-692.png,3
674,COVID-19_Radiography_Dataset/normal/Normal-5148.png,0
9267,COVID-19_Radiography_Dataset/normal/Normal-6150.png,0
9526,COVID-19_Radiography_Dataset/normal/Normal-9101.png,0
10054,COVID-19_Radiography_Dataset/normal/Normal-216.png,0
7219,COVID-19_Radiography_Dataset/normal/Normal-9823.png,0
13497,COVID-19_Radiography_Dataset/covid/COVID-3148.png,2
16660,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-335.png,3
6697,COVID-19_Radiography_Dataset/normal/Normal-2735.png,0
17928,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2807.png,3
1212,COVID-19_Radiography_Dataset/normal/Normal-7734.png,0
1387,COVID-19_Radiography_Dataset/normal/Normal-6048.png,0
12887,COVID-19_Radiography_Dataset/covid/COVID-2189.png,2
13228,COVID-19_Radiography_Dataset/covid/COVID-2850.png,2
10332,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-185.png,1
9723,COVID-19_Radiography_Dataset/normal/Normal-4438.png,0
9290,COVID-19_Radiography_Dataset/normal/Normal-7599.png,0
1417,COVID-19_Radiography_Dataset/normal/Normal-2070.png,0
9827,COVID-19_Radiography_Dataset/normal/Normal-5383.png,0
11514,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1316.png,1
19646,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1148.png,3
20162,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2022.png,3
11403,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-49.png,1
260,COVID-19_Radiography_Dataset/normal/Normal-1862.png,0
5899,COVID-19_Radiography_Dataset/normal/Normal-2849.png,0
20979,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3620.png,3
9369,COVID-19_Radiography_Dataset/normal/Normal-562.png,0
9414,COVID-19_Radiography_Dataset/normal/Normal-6971.png,0
14616,COVID-19_Radiography_Dataset/covid/COVID-2630.png,2
17630,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5062.png,3
13488,COVID-19_Radiography_Dataset/covid/COVID-478.png,2
17030,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4573.png,3
2495,COVID-19_Radiography_Dataset/normal/Normal-1393.png,0
4342,COVID-19_Radiography_Dataset/normal/Normal-4890.png,0
20211,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5522.png,3
11925,COVID-19_Radiography_Dataset/covid/COVID-1229.png,2
15662,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5709.png,3
15739,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5711.png,3
14481,COVID-19_Radiography_Dataset/covid/COVID-3616.png,2
217,COVID-19_Radiography_Dataset/normal/Normal-4204.png,0
12555,COVID-19_Radiography_Dataset/covid/COVID-3223.png,2
3802,COVID-19_Radiography_Dataset/normal/Normal-7973.png,0
8442,COVID-19_Radiography_Dataset/normal/Normal-6166.png,0
15164,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2188.png,3
7733,COVID-19_Radiography_Dataset/normal/Normal-2498.png,0
10037,COVID-19_Radiography_Dataset/normal/Normal-2386.png,0
4010,COVID-19_Radiography_Dataset/normal/Normal-9954.png,0
5946,COVID-19_Radiography_Dataset/normal/Normal-458.png,0
17273,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3946.png,3
7974,COVID-19_Radiography_Dataset/normal/Normal-4664.png,0
19078,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-157.png,3
20541,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-469.png,3
3229,COVID-19_Radiography_Dataset/normal/Normal-2410.png,0
5405,COVID-19_Radiography_Dataset/normal/Normal-7510.png,0
3348,COVID-19_Radiography_Dataset/normal/Normal-2329.png,0
20231,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5952.png,3
4947,COVID-19_Radiography_Dataset/normal/Normal-8161.png,0
18558,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1748.png,3
19207,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-395.png,3
14549,COVID-19_Radiography_Dataset/covid/COVID-1638.png,2
9999,COVID-19_Radiography_Dataset/normal/Normal-8385.png,0
18659,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2055.png,3
13370,COVID-19_Radiography_Dataset/covid/COVID-3116.png,2
3989,COVID-19_Radiography_Dataset/normal/Normal-9832.png,0
10151,COVID-19_Radiography_Dataset/normal/Normal-2931.png,0
13567,COVID-19_Radiography_Dataset/covid/COVID-2469.png,2
13660,COVID-19_Radiography_Dataset/covid/COVID-3120.png,2
17682,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4184.png,3
843,COVID-19_Radiography_Dataset/normal/Normal-1445.png,0
4907,COVID-19_Radiography_Dataset/normal/Normal-3289.png,0
726,COVID-19_Radiography_Dataset/normal/Normal-644.png,0
916,COVID-19_Radiography_Dataset/normal/Normal-9249.png,0
14076,COVID-19_Radiography_Dataset/covid/COVID-2502.png,2
12579,COVID-19_Radiography_Dataset/covid/COVID-1130.png,2
5962,COVID-19_Radiography_Dataset/normal/Normal-8443.png,0
